19995,Avatar,2009-12-10,http://www.avatarmovie.com/,237000000,11800
285,Pirates of the Caribbean: At World's End,2007-05-19,http://disney.go.com/disneypictures/pirates/,300000000,4500
206647,Spectre,2015-10-26,http://www.sonypictures.com/movies/spectre/,245000000,4466
49026,The Dark Knight Rises,2012-07-16,http://www.thedarkknightrises.com/,250000000,9106
49529,John Carter,2012-03-07,http://movies.disney.com/john-carter,260000000,2124
559,Spider-Man 3,2007-05-01,http://www.sonypictures.com/movies/spider-man3/,258000000,3576
38757,Tangled,2010-11-24,http://disney.go.com/disneypictures/tangled/,260000000,3330
99861,Avengers: Age of Ultron,2015-04-22,http://marvel.com/movies/movie/193/avengers_age_of_ultron,280000000,6767
767,Harry Potter and the Half-Blood Prince,2009-07-07,http://harrypotter.warnerbros.com/harrypotterandthehalf-bloodprince/dvd/index.html,250000000,5293
209112,Batman v Superman: Dawn of Justice,2016-03-23,http://www.batmanvsupermandawnofjustice.com/,250000000,7004
1452,Superman Returns,2006-06-28,http://www.superman.com,270000000,1400
10764,Quantum of Solace,2008-10-30,http://www.mgm.com/view/movie/234/Quantum-of-Solace/,200000000,2965
58,Pirates of the Caribbean: Dead Man's Chest,2006-06-20,http://disney.go.com/disneypictures/pirates/,200000000,5246
57201,The Lone Ranger,2013-07-03,http://disney.go.com/the-lone-ranger/,255000000,2311
49521,Man of Steel,2013-06-12,http://www.manofsteel.com/,225000000,6359
2454,The Chronicles of Narnia: Prince Caspian,2008-05-15,,225000000,1630
24428,The Avengers,2012-04-25,http://marvel.com/avengers_movie/,220000000,11776
1865,Pirates of the Caribbean: On Stranger Tides,2011-05-14,http://disney.go.com/pirates/index-on-stranger-tides.html#/video/,380000000,4948
41154,Men in Black 3,2012-05-23,http://www.sonypictures.com/movies/meninblack3/,225000000,4160
122917,The Hobbit: The Battle of the Five Armies,2014-12-10,http://www.thehobbit.com/,250000000,4760
1930,The Amazing Spider-Man,2012-06-27,http://www.theamazingspiderman.com,215000000,6586
20662,Robin Hood,2010-05-12,http://www.robinhoodthemovie.com/,200000000,1398
57158,The Hobbit: The Desolation of Smaug,2013-12-11,http://www.thehobbit.com/,250000000,4524
2268,The Golden Compass,2007-12-04,http://www.goldencompassmovie.com/index_german.html,180000000,1303
254,King Kong,2005-12-14,,207000000,2337
597,Titanic,1997-11-18,http://www.titanicmovie.com,200000000,7562
271110,Captain America: Civil War,2016-04-27,http://marvel.com/captainamericapremiere,250000000,7241
44833,Battleship,2012-04-11,,209000000,2114
135397,Jurassic World,2015-06-09,http://www.jurassicworld.com/,150000000,8662
37724,Skyfall,2012-10-25,http://www.skyfall-movie.com,200000000,7604
558,Spider-Man 2,2004-06-25,http://www.sonypictures.com/movies/spider-man2/,200000000,4321
68721,Iron Man 3,2013-04-18,http://marvel.com/ironman3,200000000,8806
12155,Alice in Wonderland,2010-03-03,http://disney.go.com/wonderland/,200000000,4645
36668,X-Men: The Last Stand,2006-05-24,,210000000,3525
62211,Monsters University,2013-06-20,,200000000,3528
8373,Transformers: Revenge of the Fallen,2009-06-19,http://www.transformersmovie.com/,150000000,3138
91314,Transformers: Age of Extinction,2014-06-25,http://www.transformersmovie.com,210000000,3095
68728,Oz: The Great and Powerful,2013-03-07,http://www.ozthegreatandpowerfulmovie.com,200000000,3530
102382,The Amazing Spider-Man 2,2014-04-16,http://www.theamazingspiderman.com,200000000,4179
20526,TRON: Legacy,2010-12-10,http://disney.go.com/tron/,170000000,2841
49013,Cars 2,2011-06-11,http://www.disney.go.com/cars/,200000000,2033
44912,Green Lantern,2011-06-16,http://greenlanternmovie.warnerbros.com/,200000000,2487
10193,Toy Story 3,2010-06-16,http://disney.go.com/toystory/,200000000,4597
534,Terminator Salvation,2009-05-20,https://www.warnerbros.com/terminator-salvation,200000000,2463
168259,Furious 7,2015-04-01,http://www.furious7.com/,190000000,4176
72190,World War Z,2013-06-20,http://www.worldwarzmovie.com,200000000,5560
127585,X-Men: Days of Future Past,2014-05-15,http://www.x-menmovies.com/,250000000,6032
54138,Star Trek Into Darkness,2013-05-05,,190000000,4418
81005,Jack the Giant Slayer,2013-02-27,http://jackthegiantkiller.warnerbros.com,195000000,2598
64682,The Great Gatsby,2013-05-10,,105000000,3769
9543,Prince of Persia: The Sands of Time,2010-05-19,http://disney.go.com/disneypictures/princeofpersia,150000000,2317
68726,Pacific Rim,2013-07-11,http://www.pacificrimmovie.com/,180000000,4794
38356,Transformers: Dark of the Moon,2011-06-28,http://www.transformersmovie.com/,195000000,3299
217,Indiana Jones and the Kingdom of the Crystal Skull,2008-05-21,http://www.indianajones.com/site/index.html,185000000,2495
105864,The Good Dinosaur,2015-11-14,http://movies.disney.com/the-good-dinosaur,175000000,1736
62177,Brave,2012-06-21,http://disney.go.com/brave/#/home,185000000,4641
188927,Star Trek Beyond,2016-07-07,http://www.startrekmovie.com/,185000000,2568
10681,WALL·E,2008-06-22,http://disney.go.com/disneypictures/wall-e/,180000000,6296
5174,Rush Hour 3,2007-08-08,,140000000,783
14161,2012,2009-10-10,http://www.sonypictures.com/movies/2012,200000000,4903
17979,A Christmas Carol,2009-11-04,http://disney.go.com/disneypictures/achristmascarol/?cmp=dcom_VAN_WDSHE_ACC_van_dcomcc__Extl,200000000,1095
76757,Jupiter Ascending,2015-02-04,http://www.jupiterascending.com,176000003,2768
258489,The Legend of Tarzan,2016-06-29,http://legendoftarzan.com,180000000,2430
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005-12-07,,180000000,2629
246655,X-Men: Apocalypse,2016-05-18,http://www.foxmovies.com/movies/x-men-apocalypse,178000000,4721
155,The Dark Knight,2008-07-16,http://thedarkknight.warnerbros.com/dvdsite/,185000000,12002
14160,Up,2009-05-13,http://disney.go.com/disneypictures/up/,175000000,6870
15512,Monsters vs Aliens,2009-03-19,http://www.monstersvsaliens.com/,175000000,1423
1726,Iron Man,2008-04-30,http://www.ironmanmovie.com/,140000000,8776
44826,Hugo,2011-11-22,http://www.hugomovie.com/,170000000,2141
8487,Wild Wild West,1999-06-29,,170000000,1020
1735,The Mummy: Tomb of the Dragon Emperor,2008-07-01,http://www.themummy.com/,145000000,1387
297761,Suicide Squad,2016-08-02,http://www.suicidesquad.com/,175000000,7458
2698,Evan Almighty,2007-06-09,http://www.evanalmighty.com/,175000000,1151
137113,Edge of Tomorrow,2014-05-27,http://www.edgeoftomorrowmovie.com/,178000000,4858
9804,Waterworld,1995-07-28,,175000000,992
14869,G.I. Joe: The Rise of Cobra,2009-08-04,http://www.gijoemovie.com/,175000000,1962
150540,Inside Out,2015-06-09,http://movies.disney.com/inside-out,175000000,6560
278927,The Jungle Book,2016-04-07,http://movies.disney.com/the-jungle-book-2016,175000000,2892
10138,Iron Man 2,2010-04-28,http://www.ironmanmovie.com/,200000000,6849
58595,Snow White and the Huntsman,2012-05-30,http://www.snowwhiteandthehuntsman.com/,170000000,3118
102651,Maleficent,2014-05-28,http://movies.disney.com/maleficent,180000000,4496
119450,Dawn of the Planet of the Apes,2014-06-26,http://www.dawnofapes.com/,170000000,4410
79698,The Lovers,2015-02-13,,27000000,34
64686,47 Ronin,2013-12-06,,175000000,1326
100402,Captain America: The Winter Soldier,2014-03-20,http://www.captainamericathewintersoldiermovie.com,170000000,5764
10192,Shrek Forever After,2010-05-16,http://www.shrekforeverafter.com/,165000000,1959
158852,Tomorrowland,2015-05-19,http://movies.disney.com/tomorrowland,190000000,2846
177572,Big Hero 6,2014-10-24,http://movies.disney.com/big-hero-6,165000000,6135
82690,Wreck-It Ralph,2012-11-01,http://disney.go.com/wreck-it-ralph,165000000,4570
5255,The Polar Express,2004-11-10,,165000000,1474
47933,Independence Day: Resurgence,2016-06-22,http://www.warof1996.com,165000000,2491
10191,How to Train Your Dragon,2010-03-05,http://www.howtotrainyourdragon.com/,165000000,4227
296,Terminator 3: Rise of the Machines,2003-07-02,,200000000,2143
118340,Guardians of the Galaxy,2014-07-30,,170000000,9742
157336,Interstellar,2014-11-05,http://www.interstellarmovie.net/,165000000,10867
27205,Inception,2010-07-14,http://inceptionmovie.warnerbros.com/,160000000,13752
315011,シン・ゴジラ,2016-07-29,,15000000,143
49051,The Hobbit: An Unexpected Journey,2012-11-26,http://www.thehobbit.com/,250000000,8297
9799,The Fast and the Furious,2001-06-22,,38000000,3428
4922,The Curious Case of Benjamin Button,2008-11-24,http://www.benjaminbutton.com/,150000000,3292
49538,X-Men: First Class,2011-05-24,http://www.x-menfirstclassmovie.com/,160000000,5181
131634,The Hunger Games: Mockingjay - Part 2,2015-11-18,http://www.thehungergames.movie/,160000000,3984
27022,The Sorcerer's Apprentice,2010-07-13,http://disney.go.com/disneypictures/sorcerersapprentice/,150000000,1470
503,Poseidon,2006-05-12,http://www2.warnerbros.com/poseidon/,160000000,583
241259,Alice Through the Looking Glass,2016-05-25,http://movies.disney.com/alice-through-the-looking-glass,170000000,1725
810,Shrek the Third,2007-05-17,http://www.shrekthethird.com/flash/index.html,160000000,2278
68735,Warcraft,2016-05-25,http://www.warcraft-themovie.com/,160000000,2268
87101,Terminator Genisys,2015-06-23,http://www.terminatormovie.com/,155000000,3631
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010-08-13,,155000000,1514
676,Pearl Harbor,2001-05-21,,140000000,1791
1858,Transformers,2007-06-27,http://www.transformersmovie.com/,150000000,4040
1966,Alexander,2004-11-21,,155000000,927
675,Harry Potter and the Order of the Phoenix,2007-06-28,http://www.harrypotterorderofthephoenix.com/,150000000,5494
674,Harry Potter and the Goblet of Fire,2005-11-05,http://harrypotter.warnerbros.com/,150000000,5608
8960,Hancock,2008-07-01,http://www.sonypictures.com/movies/hancock/,150000000,2961
6479,I Am Legend,2007-12-14,http://iamlegend.warnerbros.com/,150000000,4853
